sub-01,91.433466 
sub-02,4.954280 
sub-03,56.616962 
sub-04,148.040292 
sub-05,19.870517 
sub-06,96.627457 
sub-07,51.011906 
sub-08,77.730853 
sub-09,92.475533 
sub-10,84.561455 
sub-11,117.810034 
sub-12,60.366257 
sub-13,116.149077 
sub-14,51.661010 
sub-15,129.410456 
sub-16,132.190530 
sub-17,53.546900 
sub-18,55.980527 
sub-19,109.123236 
sub-20,70.092785 
sub-21,45.868554 
sub-22,109.433948 
sub-23,66.809882 
sub-24,57.485747 
sub-25,69.210924 
sub-26,43.006201 
sub-27,40.633462 
sub-28,96.222555 
sub-29,59.831269 
sub-30,127.895888 
sub-32,92.217574 
sub-33,23.138192 
sub-34,11.893930 
sub-36,68.801946 
sub-37,43.359586 
sub-38,38.291089 
sub-40,114.480779 
sub-42,94.781040 
sub-43,110.870251 
sub-44,14.568146 
sub-45,56.334518 
sub-46,103.159610 
sub-47,65.104233 
sub-48,60.814344 
sub-49,65.268591 
sub-50,57.669040 
sub-53,55.657815 
sub-54,57.692796 
sub-55,53.743957 
sub-56,69.468433 
sub-57,67.384233 
sub-58,163.978332 
sub-59,63.373319 
sub-60,92.472131 
sub-61,103.347903 
sub-62,50.167211 
sub-63,84.599829 
sub-64,89.312098 
sub-65,27.267341 
sub-66,41.149349 
sub-67,74.174468 
sub-68,60.036135 
sub-69,9.737301 
sub-70,90.827662 
sub-71,55.059978 
sub-72,87.468855 
sub-73,20.948878 
sub-74,77.418961 
sub-75,90.526191 
sub-76,71.650544 
sub-77,65.647248 
