sub-01,46.134443 
sub-02,7.790374 
sub-03,48.762609 
sub-04,126.366131 
sub-05,19.919390 
sub-06,78.010139 
sub-07,30.685132 
sub-08,66.858975 
sub-09,90.988098 
sub-10,44.745390 
sub-11,108.910103 
sub-12,62.217137 
sub-13,109.804273 
sub-14,50.372371 
sub-15,96.578459 
sub-16,135.343328 
sub-17,45.444890 
sub-18,31.327150 
sub-19,90.885299 
sub-20,50.189280 
sub-21,36.196439 
sub-22,49.008145 
sub-23,54.524133 
sub-24,27.342101 
sub-25,58.864503 
sub-26,37.880651 
sub-27,54.626720 
sub-28,81.826291 
sub-29,76.761648 
sub-30,111.505268 
sub-31,NA
sub-32,51.445161 
sub-33,8.371404 
sub-34,5.955389 
sub-35,NA
sub-36,61.140553 
sub-37,36.163196 
sub-38,26.582774 
sub-39,NA
sub-40,69.071137 
sub-41,NA
sub-42,68.281070 
sub-43,91.687430 
sub-44,13.742017 
sub-45,39.425757 
sub-46,45.322545 
sub-47,33.154801 
sub-48,56.195396 
sub-49,61.535777 
sub-50,52.414188 
sub-51,NA
sub-52,NA
sub-53,32.075627 
sub-54,49.223220 
sub-55,46.663735 
sub-56,51.690995 
sub-57,39.790486 
sub-58,84.499681 
sub-59,42.820528 
sub-60,65.391751 
sub-61,92.069826 
sub-62,27.854382 
sub-63,75.574671 
sub-64,78.272473 
sub-65,32.383108 
sub-66,29.273251 
sub-67,69.753105 
sub-68,87.176181 
sub-69,16.970123 
sub-70,57.178127 
sub-71,33.714384 
sub-72,94.545963 
sub-73,6.537578 
sub-74,37.331055 
sub-75,64.723331 
sub-76,39.467229 
sub-77,37.209006 
