sub-01,82.937239 
sub-02,-0.959193 
sub-03,58.386873 
sub-04,139.755548 
sub-05,31.641256 
sub-06,96.885932 
sub-07,48.257268 
sub-08,99.107738 
sub-09,102.614034 
sub-10,86.370178 
sub-11,117.711955 
sub-12,83.512922 
sub-13,109.840401 
sub-14,50.297623 
sub-15,109.395449 
sub-16,151.546749 
sub-17,60.986013 
sub-18,60.720946 
sub-19,114.500772 
sub-20,64.691095 
sub-21,45.231879 
sub-22,108.946433 
sub-23,62.187940 
sub-24,55.326921 
sub-25,66.198406 
sub-26,52.563176 
sub-27,38.522576 
sub-28,93.089972 
sub-29,63.511748 
sub-30,124.224894 
sub-31,NA
sub-32,86.189329 
sub-33,18.235081 
sub-34,12.348388 
sub-35,NA
sub-36,57.601145 
sub-37,39.869231 
sub-38,29.695911 
sub-39,NA
sub-40,90.989214 
sub-41,NA
sub-42,89.494712 
sub-43,113.835041 
sub-44,13.187453 
sub-45,43.896949 
sub-46,79.825378 
sub-47,48.467211 
sub-48,65.124565 
sub-49,78.449104 
sub-50,52.496862 
sub-51,NA
sub-52,NA
sub-53,52.609735 
sub-54,64.930201 
sub-55,59.240696 
sub-56,67.183713 
sub-57,65.789579 
sub-58,120.996577 
sub-59,56.179426 
sub-60,104.428716 
sub-61,104.658284 
sub-62,41.520832 
sub-63,91.056548 
sub-64,101.362046 
sub-65,44.469850 
sub-66,53.388383 
sub-67,73.276999 
sub-68,63.852561 
sub-69,9.836518 
sub-70,80.530159 
sub-71,40.578942 
sub-72,111.588161 
sub-73,15.449727 
sub-74,61.235460 
sub-75,112.750866 
sub-76,73.614149 
sub-77,59.074216 
