sub-01,56.221793 
sub-02,18.885579 
sub-03,1.509099 
sub-04,46.328554 
sub-05,35.222153 
sub-06,50.609486 
sub-07,44.108174 
sub-08,36.763917 
sub-09,40.862151 
sub-10,11.746564 
sub-11,50.772040 
sub-12,35.859496 
sub-13,27.542701 
sub-14,9.057484 
sub-15,22.644551 
sub-16,46.896486 
sub-17,28.036867 
sub-18,4.894843 
sub-19,51.158160 
sub-20,29.153005 
sub-21,3.957713 
sub-22,22.159647 
sub-23,32.639283 
sub-24,31.578490 
sub-25,31.126138 
sub-26,29.048384 
sub-27,38.884146 
sub-28,39.263853 
sub-29,33.448598 
sub-30,26.964379 
sub-31,NA
sub-32,35.172770 
sub-33,22.106613 
sub-34,7.737746 
sub-35,NA
sub-36,28.193067 
sub-37,24.299982 
sub-38,33.562134 
sub-39,NA
sub-40,26.691728 
sub-41,NA
sub-42,38.629768 
sub-43,40.378292 
sub-44,13.170415 
sub-45,23.551089 
sub-46,28.621982 
sub-47,8.606180 
sub-48,36.339416 
sub-49,45.171740 
sub-50,22.230887 
sub-51,NA
sub-52,NA
sub-53,23.946931 
sub-54,28.670792 
sub-55,29.752887 
sub-56,24.737248 
sub-57,29.913469 
sub-58,12.848506 
sub-59,14.009273 
sub-60,41.104730 
sub-61,42.960985 
sub-62,24.711997 
sub-63,41.175972 
sub-64,43.965047 
sub-65,29.612134 
sub-66,18.019058 
sub-67,18.493892 
sub-68,42.061579 
sub-69,26.380493 
sub-70,39.535343 
sub-71,40.081689 
sub-72,38.887705 
sub-73,10.593756 
sub-74,44.239358 
sub-75,47.492368 
sub-76,38.688805 
sub-77,40.561008 
