sub-01,10.587055 
sub-02,-10.246879 
sub-03,-12.561724 
sub-04,1.319025 
sub-05,3.048359 
sub-06,0.060393 
sub-07,3.441417 
sub-08,13.945409 
sub-09,-2.515978 
sub-10,-31.588781 
sub-11,6.261758 
sub-12,3.124004 
sub-13,-8.421156 
sub-14,-8.995849 
sub-15,-17.702207 
sub-16,-13.990095 
sub-17,-13.377061 
sub-18,-6.727124 
sub-19,1.436139 
sub-20,-1.256473 
sub-21,-25.152562 
sub-22,-13.252637 
sub-23,-21.225952 
sub-24,-1.235499 
sub-25,-5.126550 
sub-26,-8.096939 
sub-27,7.188329 
sub-28,-11.111179 
sub-29,-1.847192 
sub-30,-12.376739 
sub-32,0.134635 
sub-33,0.456850 
sub-34,-23.356643 
sub-36,-9.138371 
sub-37,-2.855566 
sub-38,4.504683 
sub-40,7.977235 
sub-42,-3.940121 
sub-43,-17.412978 
sub-44,-0.500502 
sub-45,2.829043 
sub-46,3.897538 
sub-47,-5.785804 
sub-48,-10.430017 
sub-49,7.506559 
sub-50,-0.808273 
sub-53,-1.397838 
sub-54,-1.988626 
sub-55,6.210803 
sub-56,-6.878002 
sub-57,-6.570862 
sub-58,-4.302853 
sub-59,-0.933684 
sub-60,2.099895 
sub-61,15.182524 
sub-62,11.841470 
sub-63,-11.501452 
sub-64,4.852419 
sub-65,-12.682741 
sub-66,-17.324232 
sub-67,1.223358 
sub-68,-12.748814 
sub-69,2.490267 
sub-70,-14.600087 
sub-71,20.308697 
sub-72,-8.921811 
sub-73,-17.397105 
sub-74,-2.679673 
sub-75,3.350030 
sub-76,8.043376 
sub-77,-13.621420 
