sub-01,35.927392 
sub-02,11.575194 
sub-03,-5.600983 
sub-04,31.250395 
sub-05,17.911165 
sub-06,29.032790 
sub-07,20.370222 
sub-08,27.054699 
sub-09,27.220686 
sub-10,3.592078 
sub-11,39.079658 
sub-12,15.931120 
sub-13,18.365509 
sub-14,7.376617 
sub-15,22.875386 
sub-16,25.313879 
sub-17,15.200309 
sub-18,-6.942132 
sub-19,29.446518 
sub-20,11.390621 
sub-21,1.864634 
sub-22,13.394786 
sub-23,15.127864 
sub-24,14.393716 
sub-25,22.853048 
sub-26,22.230340 
sub-27,11.639355 
sub-28,15.474252 
sub-29,7.111795 
sub-30,22.421074 
sub-31,NA
sub-32,17.695577 
sub-33,9.332527 
sub-34,-2.395259 
sub-35,NA
sub-36,18.659189 
sub-37,9.139310 
sub-38,14.318363 
sub-39,NA
sub-40,26.058105 
sub-41,NA
sub-42,34.425249 
sub-43,17.286570 
sub-44,4.644362 
sub-45,16.489464 
sub-46,19.778840 
sub-47,3.255197 
sub-48,19.056257 
sub-49,35.939283 
sub-50,13.614646 
sub-51,NA
sub-52,NA
sub-53,14.935460 
sub-54,7.370001 
sub-55,17.167794 
sub-56,20.831945 
sub-57,16.440019 
sub-58,2.448946 
sub-59,13.487776 
sub-60,23.945737 
sub-61,25.844072 
sub-62,7.621827 
sub-63,28.167997 
sub-64,24.534243 
sub-65,10.483640 
sub-66,7.651355 
sub-67,18.051992 
sub-68,27.832294 
sub-69,8.155697 
sub-70,19.233812 
sub-71,16.884737 
sub-72,26.946914 
sub-73,8.685021 
sub-74,27.652196 
sub-75,29.830663 
sub-76,21.285129 
sub-77,21.105854 
