sub-01,54.834256 
sub-02,18.691651 
sub-03,-1.620042 
sub-04,51.263794 
sub-05,23.654143 
sub-06,38.961717 
sub-07,30.723489 
sub-08,45.705762 
sub-09,42.674604 
sub-10,13.662887 
sub-11,66.324835 
sub-12,30.149320 
sub-13,40.842625 
sub-14,14.060724 
sub-15,44.871279 
sub-16,43.103567 
sub-17,26.750500 
sub-18,-1.138626 
sub-19,37.289211 
sub-20,20.968588 
sub-21,9.418591 
sub-22,35.046853 
sub-23,25.523637 
sub-24,17.568478 
sub-25,36.631859 
sub-26,36.572148 
sub-27,18.267164 
sub-28,28.084606 
sub-29,14.879950 
sub-30,39.301838 
sub-31,NA
sub-32,31.460394 
sub-33,14.784552 
sub-34,-0.040878 
sub-35,NA
sub-36,31.606375 
sub-37,15.416256 
sub-38,15.327096 
sub-39,NA
sub-40,42.024443 
sub-41,NA
sub-42,44.395197 
sub-43,37.024465 
sub-44,6.281364 
sub-45,27.204585 
sub-46,39.747003 
sub-47,14.256878 
sub-48,29.958088 
sub-49,53.266421 
sub-50,24.180522 
sub-51,NA
sub-52,NA
sub-53,21.359915 
sub-54,10.081788 
sub-55,28.840213 
sub-56,36.023670 
sub-57,25.329446 
sub-58,9.912386 
sub-59,27.997118 
sub-60,39.839940 
sub-61,46.343109 
sub-62,16.264911 
sub-63,41.046017 
sub-64,37.326357 
sub-65,20.917683 
sub-66,16.076551 
sub-67,33.375494 
sub-68,50.885733 
sub-69,7.587062 
sub-70,24.096467 
sub-71,27.298251 
sub-72,44.069512 
sub-73,12.792331 
sub-74,36.087246 
sub-75,49.809838 
sub-76,36.788425 
sub-77,30.003330 
