sub-01,63.168830 
sub-02,2.505491 
sub-03,18.134613 
sub-04,48.683577 
sub-05,27.716180 
sub-06,74.689711 
sub-07,48.632525 
sub-08,38.297611 
sub-09,45.721271 
sub-10,13.490553 
sub-11,52.798524 
sub-12,70.390668 
sub-13,42.568469 
sub-14,12.153172 
sub-15,45.624083 
sub-16,34.781894 
sub-17,45.555851 
sub-18,39.778212 
sub-19,59.323624 
sub-20,32.610059 
sub-21,7.937053 
sub-22,55.845532 
sub-23,44.864701 
sub-24,21.589770 
sub-25,24.770347 
sub-26,38.546136 
sub-27,47.129720 
sub-28,42.698801 
sub-29,31.641665 
sub-30,43.762289 
sub-32,46.421668 
sub-33,25.542379 
sub-34,11.317542 
sub-36,25.265668 
sub-37,21.337801 
sub-38,28.720933 
sub-40,38.313465 
sub-42,47.309095 
sub-43,33.892062 
sub-44,18.952724 
sub-45,28.380505 
sub-46,53.877969 
sub-47,33.841972 
sub-48,34.571968 
sub-49,52.298322 
sub-50,32.569747 
sub-53,36.812917 
sub-54,-0.515133 
sub-55,30.849348 
sub-56,24.880950 
sub-57,31.720924 
sub-58,20.539785 
sub-59,49.263333 
sub-60,53.236727 
sub-61,49.394885 
sub-62,40.357432 
sub-63,39.334532 
sub-64,45.451130 
sub-65,42.047504 
sub-66,16.758333 
sub-67,40.412807 
sub-68,18.120450 
sub-69,35.202488 
sub-70,27.193708 
sub-71,49.153419 
sub-72,51.269477 
sub-73,-5.240927 
sub-74,31.016893 
sub-75,48.832381 
sub-76,49.876967 
sub-77,51.320519 
