sub-01,26.191861 
sub-02,5.665290 
sub-03,-14.352710 
sub-04,21.178689 
sub-05,10.578507 
sub-06,14.364328 
sub-07,15.420049 
sub-08,15.928266 
sub-09,15.273968 
sub-10,-1.679968 
sub-11,20.197695 
sub-12,11.875324 
sub-13,-6.666418 
sub-14,0.467275 
sub-15,-1.524737 
sub-16,10.237467 
sub-17,4.943352 
sub-18,-19.641789 
sub-19,12.886584 
sub-20,0.322494 
sub-21,-8.135566 
sub-22,0.677888 
sub-23,5.620404 
sub-24,7.835054 
sub-25,9.769505 
sub-26,8.881548 
sub-27,14.280528 
sub-28,5.101120 
sub-29,1.110492 
sub-30,6.823784 
sub-32,8.222067 
sub-33,9.802230 
sub-34,-3.729904 
sub-36,3.429693 
sub-37,3.301612 
sub-38,14.471991 
sub-40,-0.832115 
sub-42,9.146056 
sub-43,2.479008 
sub-44,8.714896 
sub-45,9.823907 
sub-46,9.977261 
sub-47,-5.185709 
sub-48,18.459023 
sub-49,19.279527 
sub-50,4.189490 
sub-53,-2.312847 
sub-54,6.448850 
sub-55,10.685667 
sub-56,11.571044 
sub-57,5.560999 
sub-58,6.854074 
sub-59,2.194887 
sub-60,12.724289 
sub-61,16.447632 
sub-62,6.680007 
sub-63,10.835407 
sub-64,10.792250 
sub-65,5.809242 
sub-66,4.309312 
sub-67,1.727878 
sub-68,10.510573 
sub-69,0.611798 
sub-70,12.998628 
sub-71,10.065017 
sub-72,6.074800 
sub-73,2.290351 
sub-74,13.794317 
sub-75,11.477534 
sub-76,8.243618 
sub-77,11.415735 
