sub-01,35.200545 
sub-02,19.033702 
sub-03,18.614515 
sub-04,80.182524 
sub-05,18.092131 
sub-06,56.417439 
sub-07,22.453892 
sub-08,33.471027 
sub-09,47.766158 
sub-10,13.101872 
sub-11,43.406125 
sub-12,42.563465 
sub-13,59.298323 
sub-14,19.811705 
sub-15,50.697079 
sub-16,47.770974 
sub-17,20.376463 
sub-18,38.897267 
sub-19,32.924246 
sub-20,20.774050 
sub-21,14.554627 
sub-22,27.160304 
sub-23,27.833662 
sub-24,15.941133 
sub-25,27.517276 
sub-26,19.709809 
sub-27,29.774466 
sub-28,28.509783 
sub-29,19.355271 
sub-30,40.099722 
sub-31,NA
sub-32,23.948909 
sub-33,8.656177 
sub-34,-1.902479 
sub-35,NA
sub-36,24.499910 
sub-37,18.645230 
sub-38,12.907140 
sub-39,NA
sub-40,39.650905 
sub-41,NA
sub-42,45.518036 
sub-43,48.076735 
sub-44,4.819023 
sub-45,29.266051 
sub-46,37.606162 
sub-47,16.979935 
sub-48,22.599684 
sub-49,35.848568 
sub-50,26.873532 
sub-51,NA
sub-52,NA
sub-53,36.896708 
sub-54,-4.971435 
sub-55,32.734029 
sub-56,21.552105 
sub-57,23.259411 
sub-58,39.229529 
sub-59,23.206922 
sub-60,39.563615 
sub-61,43.177126 
sub-62,12.466689 
sub-63,44.893244 
sub-64,35.330458 
sub-65,18.157841 
sub-66,21.149860 
sub-67,40.895662 
sub-68,53.497929 
sub-69,11.678551 
sub-70,23.332301 
sub-71,24.605321 
sub-72,44.462543 
sub-73,1.424570 
sub-74,16.776624 
sub-75,28.195595 
sub-76,28.019012 
sub-77,29.034132 
