sub-01,50.862470 
sub-02,21.829856 
sub-03,24.849845 
sub-04,72.421386 
sub-05,36.356345 
sub-06,77.739367 
sub-07,46.223036 
sub-08,38.119186 
sub-09,57.993638 
sub-10,27.586814 
sub-11,52.439567 
sub-12,65.158473 
sub-13,60.992713 
sub-14,24.250382 
sub-15,53.036156 
sub-16,47.715348 
sub-17,41.015664 
sub-18,53.870285 
sub-19,53.790384 
sub-20,25.631378 
sub-21,15.874651 
sub-22,43.537219 
sub-23,52.837068 
sub-24,35.620426 
sub-25,31.898046 
sub-26,34.585605 
sub-27,46.417871 
sub-28,39.474241 
sub-29,36.389918 
sub-30,47.347131 
sub-31,NA
sub-32,39.266586 
sub-33,26.723507 
sub-34,-1.032572 
sub-35,NA
sub-36,32.561135 
sub-37,25.849498 
sub-38,18.888943 
sub-39,NA
sub-40,25.226986 
sub-41,NA
sub-42,51.800982 
sub-43,54.079261 
sub-44,9.363901 
sub-45,28.547126 
sub-46,43.698098 
sub-47,25.483279 
sub-48,31.721422 
sub-49,35.254560 
sub-50,29.836450 
sub-51,NA
sub-52,NA
sub-53,40.989093 
sub-54,3.001649 
sub-55,40.222865 
sub-56,19.170204 
sub-57,26.444876 
sub-58,45.625280 
sub-59,39.059686 
sub-60,56.883967 
sub-61,49.935294 
sub-62,29.055956 
sub-63,55.937125 
sub-64,38.290913 
sub-65,37.116535 
sub-66,28.323461 
sub-67,54.544121 
sub-68,52.604587 
sub-69,21.514819 
sub-70,33.524092 
sub-71,47.545740 
sub-72,53.332901 
sub-73,1.605729 
sub-74,30.744018 
sub-75,33.341135 
sub-76,47.091609 
sub-77,61.732763 
